x,y,z,latitude,longitude,speed,sound,light,time,timestamp
2.4492683 ,1.8746599 ,7.723695,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788780
2.3702598 ,1.8746599 ,7.771579,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788788
2.3295584 ,1.9249382 ,7.9008656,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788791
2.44448 ,1.9297266 ,8.075643,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788796
2.5761611 ,1.934515 ,8.341399,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788800
2.693477 ,1.8507179 ,8.6095495,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788806
2.6384103 ,1.8148049 ,8.793902,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788810
2.3822308 ,1.7884687 ,8.78672,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788815
2.0733786 ,1.7932571 ,8.611943,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788822
1.8459295 ,1.7836803 ,8.37013,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788826
1.970428 ,1.7549498 ,8.310274,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788831
2.1619642 ,1.7118542 ,8.4826565,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788839
2.3223755 ,1.7118542 ,8.781932,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788841
2.2864625 ,1.7764976 ,8.870518,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788846
2.0733786 ,1.8339585 ,8.918402,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788851
1.8028339 ,1.8531121 ,8.9758625,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788856
1.7381904 ,1.8722657 ,9.062054,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788861
1.8986019 ,1.8890251 ,9.19134,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788865
2.0614076 ,1.8986019 ,9.375694,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788872
2.2577322 ,1.9440918 ,9.753978,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788876
2.3056161 ,1.9776106 ,10.055647,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788884
2.1380222 ,1.9919758 ,10.240001,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788887
1.757344 ,1.9440918 ,10.158598,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788892
1.5873557 ,1.9249382 ,10.012551,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788896
1.673547 ,1.8818425 ,10.043676,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788901
1.9608512 ,1.8004397 ,10.33098,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788907
2.1763294 ,1.7381904 ,10.733206,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788911
2.2290018 ,1.7070658 ,11.027693,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788917
2.0614076 ,1.721431 ,11.022904,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788924
1.8339585 ,1.7717092 ,10.828975,23.54606884997338,87.31892757117748 ,9.792000102996827,65.86478611466768 ,0.0,18:29:48 pm,1663678788927
1.8267759 ,1.8291701 ,10.67814,23.54608071036637,87.31890326365829 ,9.323999691009522,65.86478611466768 ,0.0,18:29:48 pm,1663678788931
2.0326772 ,1.8842367 ,10.699687,23.54608071036637,87.31890326365829 ,9.323999691009522,65.86478611466768 ,0.0,18:29:48 pm,1663678788937
2.3989902 ,1.8698715 ,11.085154,23.54608071036637,87.31890326365829 ,9.323999691009522,65.86478611466768 ,0.0,18:29:48 pm,1663678788941
2.4277205 ,1.8746599 ,11.403583,23.54608071036637,87.31890326365829 ,9.323999691009522,65.86478611466768 ,0.0,18:29:48 pm,1663678788946
2.054225 ,1.8866309 ,11.44189,23.54608071036637,87.31890326365829 ,9.323999691009522,65.86478611466768 ,0.0,18:29:48 pm,1663678788951
1.5682021 ,1.9249382 ,11.180922,23.54608071036637,87.31890326365829 ,9.323999691009522,65.86478611466768 ,0.0,18:29:48 pm,1663678788957
