x,y,z,latitude,longitude,speed,sound,light,time,timestamp
0.34715924 ,1.3431472 ,12.081141,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536815
0.49559975 ,1.9536686 ,10.903194,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536819
0.2873042 ,2.183512 ,9.3733,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536824
0.21068975 ,2.2337902 ,9.28232,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536829
1.8267759 ,2.5354595 ,9.425972,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536833
2.6623523 ,3.2489316 ,8.930372,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536838
1.7238252 ,4.027047 ,7.9583263,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536845
0.81881696 ,4.134786 ,7.699753,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536849
0.02873042 ,3.490746 ,7.422025,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536854
0.7661445 ,3.3542767 ,6.167464,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536862
0.6823475 ,3.4715924 ,6.0142345,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536864
0.2873042 ,3.3614593 ,6.399701,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536869
0.3184288 ,3.4356794 ,8.104373,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536875
0.45968673 ,3.466804 ,10.532093,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536881
0.02633622 ,2.8898015 ,10.819398,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536885
-0.62728083 ,2.4732103 ,10.96305,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536889
-0.48841715 ,2.4301147 ,12.485762,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536895
-0.62249243 ,2.5258827 ,12.375628,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536898
-0.3854665 ,2.645593 ,11.300632,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536904
-0.29927522 ,2.5474305 ,12.765883,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536912
0.035913024 ,2.4492683 ,13.424289,23.52361389901489,87.33949977904558 ,57.456000137329106,85.78860779069805 ,0.0,17:58:56 pm,1663158536915
0.15562311 ,2.8083985 ,12.873623,23.523495378904045,87.33941830694675 ,55.1879997253418,85.78860779069805 ,0.0,17:58:56 pm,1663158536920
0.23702596 ,2.9472623 ,12.722788,23.523495378904045,87.33941830694675 ,55.1879997253418,85.78860779069805 ,0.0,17:58:56 pm,1663158536924
-0.31124622 ,2.8514943 ,11.391612,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536931
0.15322891 ,2.8921957 ,10.955867,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536935
0.80924016 ,3.13401 ,9.844957,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536939
0.93613285 ,3.821146 ,8.710106,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536945
0.7302315 ,4.096479 ,9.232041,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536949
0.7541735 ,4.096479 ,10.168175,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536954
0.7134721 ,3.799598 ,11.63582,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536962
0.17238252 ,3.4596214 ,10.704475,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536965
-0.37828386 ,3.5625722 ,9.847352,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536969
0.090979666 ,3.7325604 ,10.266336,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536974
0.08619126 ,3.8426938 ,11.283873,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536980
-0.37110126 ,3.6248214 ,11.123461,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536984
0.01436521 ,3.3542767 ,11.973403,23.523495378904045,87.33941830694675 ,55.1879997253418,84.22606325839683 ,0.0,17:58:56 pm,1663158536989
