 23.545986874960363 , 87.3191131465137 , 0.7919999957084656
 23.545989808626473 , 87.31911105103791 , 1.6199999570846557
 23.545989682897925 , 87.31910476461053 , 2.807999897003174
 23.54598691686988 , 87.31909705325961 , 1.6559999227523805
 23.545982223004103 , 87.31909219175577 , 2.2679999828338624
 23.54598276782781 , 87.31908121146262 , 5.219999742507935
 23.545991736464202 , 87.31906117871404 , 8.639999485015869
 23.546007494442165 , 87.31903351843357 , 11.987999725341798
 23.546023964881897 , 87.31900376267731 , 12.67199993133545
 23.546041566878557 , 87.31897442601621 , 11.375999450683594
 23.546056277118623 , 87.31895263306797 , 9.575999450683595
 23.54606884997338 , 87.31892757117748 , 9.792000102996827
 23.54608071036637 , 87.31890326365829 , 9.323999691009522
 23.546091439202428 , 87.3188816383481 , 7.415999794006348
 23.54610091075301 , 87.31886646710336 , 5.4
 23.54610920883715 , 87.31885146349669 , 4.751999759674073
 23.546115369535983 , 87.31884350068867 , 2.4119998455047607
 23.54611671064049 , 87.31883335858583 , 2.591999888420105
 23.5461230808869 , 87.31882707215846 , 3.779999828338623
 23.546140557155013 , 87.31882556341588 , 5.8679999828338625
 23.546159835532308 , 87.31882313266397 , 6.3
 23.54617689270526 , 87.31882430613041 , 5.615999794006348
 23.546191141940653 , 87.31883226893842 , 6.767999982833863
 23.546199398115277 , 87.31884961947799 , 8.17199993133545
 23.546197176910937 , 87.31887459754944 , 8.207999897003175
 23.546187998726964 , 87.31889781542122 , 10.151999759674073
 23.546176934614778 , 87.31891952455044 , 9.035999965667726
 23.54616335593164 , 87.31894257478416 , 9.107999897003173
 23.546151746995747 , 87.31896855868399 , 9.611999416351319
 23.546140850521624 , 87.31899412348866 , 10.079999828338623
