 23.539528283290565 , 87.33057405799627 , 54.0
 23.539596260525286 , 87.33044816181064 , 54.10799903869629
 23.53966046590358 , 87.33032008633018 , 54.2879997253418
 23.539726892486215 , 87.33019217848778 , 53.531999588012695
 23.53979197796434 , 87.3300669528544 , 52.956000137329106
 23.53986230213195 , 87.32994541525841 , 52.66800041198731
 23.539931159466505 , 87.32982371002436 , 51.912000274658205
 23.539997125044465 , 87.3297041002661 , 50.50799903869629
 23.540056343190372 , 87.3295812215656 , 51.51599807739258
 23.540119836106896 , 87.32945825904608 , 52.52399711608887
 23.540187855251133 , 87.32933395542204 , 55.58399848937989
 23.54025738313794 , 87.32920546084642 , 54.539998626708986
 23.540322678163648 , 87.32907797209918 , 53.74799766540527
 23.54038587771356 , 87.3289493098855 , 53.603997802734376
 23.54044819716364 , 87.32881897129118 , 54.25199890136719
 23.54051114525646 , 87.3286934942007 , 53.891997528076175
 23.540577278472483 , 87.32856441289186 , 54.5759994506836
 23.540643034502864 , 87.32843616977334 , 53.42399711608887
 23.54071205947548 , 87.32830993831158 , 54.07199821472168
 23.540784688666463 , 87.32818144373596 , 55.76399917602539
 23.540857695043087 , 87.32804976403713 , 56.771998214721684
 23.540931581519544 , 87.32791456393898 , 56.91599807739258
 23.541003833524883 , 87.32777726836503 , 59.363999176025395
 23.541078683920205 , 87.32763335108757 , 61.955996704101565
 23.541157725267112 , 87.32748197391629 , 62.35199890136719
 23.541241753846407 , 87.32733378186822 , 62.17200164794922
 23.541325656697154 , 87.32719003222883 , 62.20799560546875
 23.541413540951908 , 87.32704569585621 , 63.79199752807617
 23.54150012601167 , 87.32689666561782 , 64.36799697875976
 23.541585747152567 , 87.3267462104559 , 64.72799835205079
 23.54166839271784 , 87.32659885659814 , 64.22400054931641
 23.541751164011657 , 87.32644597068429 , 66.20399780273438
 23.541831714101136 , 87.32628788799047 , 64.97999725341798
 23.541904678568244 , 87.32613064348698 , 62.7120002746582
 23.54198112152517 , 87.32598027214408 , 62.27999725341797
 23.542053080163896 , 87.32582788914442 , 61.41599807739258
 23.54212357196957 , 87.32568212784827 , 57.85199890136719
 23.54219318367541 , 87.32555103488266 , 55.475999450683595
 23.54226774070412 , 87.32541860081255 , 57.059997940063475
 23.54235361330211 , 87.32528138905764 , 60.948001098632815
 23.542438857257366 , 87.32513763941824 , 59.83199615478516
 23.54252116754651 , 87.32499623671174 , 59.939998626708984
 23.542604483664036 , 87.32485366053879 , 58.2120002746582
 23.54268327355385 , 87.32471100054681 , 59.25599670410156
 23.54276399128139 , 87.324571441859 , 59.43600082397461
 23.54284625966102 , 87.3244350682944 , 59.54399642944336
 23.54293812531978 , 87.32430028729141 , 62.1
 23.543028691783547 , 87.32416550628841 , 60.40799560546875
 23.543115234933794 , 87.32402712106705 , 59.54399642944336
 23.543197000399232 , 87.32388781383634 , 59.83199615478516
 23.54327046778053 , 87.32374096289277 , 60.012000274658206
 23.543342133052647 , 87.32359394431114 , 60.22799835205078
 23.543419456109405 , 87.32345664873719 , 57.77999725341797
 23.543497533537447 , 87.32333159074187 , 54.1439998626709
 23.54357003699988 , 87.32321633957326 , 49.28399848937988
 23.54364136699587 , 87.32311223633587 , 43.84799766540527
 23.543697986751795 , 87.32302732765675 , 35.891997528076175
